Year,POB,KWH,SWH,HWH,MWH,FWH,BES,HAS,HOS,RIS,SBA,SBB,SHO,DEO,PEL,PES,REO,DEL,FLA,LRD,SSK,MES,GRH,MAC,HAD,SAI,RED,BWH,SSH,NCO,PCO,CAP,PWN,CEP,KCR,SCR,ZG,ZL,ZM,ZS,DF,PS,PL,BC,BD,BFF,SPO,COR,PB,BB,DR,DL,DC,DIN
2038,175.172782,44253.23407,97042.83237,128745.0519,626387.2349,639486.6072,5031.23844,7036.854826,68644.87288,4427.339187,1146.572134,16618.19815,21259.61904,1409712.746,1294156.234,263684.444,605264.3519,70346.35997,80641.90831,1678714.971,593051.5374,6624357.458,1094377.376,7006680.323,2838727.628,23380651.99,3271750.782,14924983.06,1166666.589,8362602.918,4489221.9,3750795.423,20815508.49,52532282.36,60.188146,120306.6322,11185895.55,1353908158,503763613,56910710.47,507785.5322,690579591.6,4874366920,6182538.363,159646149.2,23037880.63,10551751.61,25602529.01,2866984331,29907436749,14021659730,61181324634,0,80777748451
2039,174.959605,43187.01788,97254.62151,128612.6822,622483.227,635460.0555,5022.359615,7036.824445,68562.40279,4422.796254,1144.918472,16621.42516,21289.85445,1408139.792,1283427.016,256107.9818,629500.431,70189.4113,80783.12666,1673560.51,593637.7347,6869821.931,1092546.008,7068606.393,2666064.791,24544926.43,3269656.136,14937985.22,954358.7153,8344163.07,4430393.274,5094869.541,23006242.66,49714924.32,56.664474,113818.0129,11279327.15,1380027812,653561886.1,82799699.33,1491285.92,1082132859,4074256362,6230414.682,171740293.7,23577713.44,10568172.5,27026474.08,2615364497,30170006136,14207901254,61545312689,0,80802174857
2040,174.761123,42989.57123,97314.78732,128206.4855,618264.0271,631398.2259,5013.707811,6987.919648,68447.22816,4420.064139,1139.280767,16624.2122,21169.46595,1407065.769,1275678.66,243899.2872,649239.7196,70017.18061,80506.14782,1668837.222,594019.8289,6706699.768,1089153.66,7063700.153,2212045.892,25674049.52,3283689.031,14898928.19,836742.2038,8284098.94,4582572.988,4353307.46,25660902.68,50463424.31,53.57034,115183.0625,11339352.48,1404494009,548800968.3,83530535.29,11151446.77,1677267084,4469639650,6278554.333,184761264.5,23711664.08,10581255.88,27461900.92,2595579348,30461789680,14410658009,62098635755,0,79209672643
2041,174.187654,41762.49904,97620.10272,127950.3363,615466.2694,628797.5934,4971.312937,6934.363987,68130.94543,4393.695592,1132.248031,16621.64836,20998.01038,1405313.287,1268322.127,228925.3512,666693.5627,69784.87379,80234.37843,1672202.227,594373.1887,6802968.991,1084903.771,7088165.49,2062320.167,26753511.9,3188355.012,14879609.13,655500.8255,8155293.078,4392397.502,4616837.197,28507401.97,53682128.61,50.775182,127997.658,11360688.61,1379729448,727948046.2,38883320.93,1815668.744,247787156.3,3314243169,6327774.816,198659693.4,24237524.23,10598899.93,28560244.89,2401411727,30715532387,14596533282,62535817808,0,83176699794
2042,173.789411,41446.60293,97879.09657,127897.2562,614943.669,627757.2504,4963.938118,6975.838503,68035.67274,4382.731156,1134.018265,16636.03549,21146.18482,1408916.551,1263075.486,201544.5644,680930.9593,69788.20101,80076.72982,1670311.509,594099.445,6616533.412,1084501.544,7035374.719,1944371.844,27573889.87,3363717.525,14808398.78,455768.3859,8257633.898,4155619.827,3440055.803,30872007.01,54257534.71,48.305456,130526.9758,11457726.36,1327471482,557954041.7,47581230.23,436700589.1,318826947.5,3097895394,6377048.838,213497851.9,24384835.27,10609369.2,28579366.77,2449850365,30991550822,14792603996,62961473563,0,80679523414
2043,173.416712,40416.70936,98165.07829,127782.2622,612323.5025,625244.1563,4951.132591,6944.471008,67888.73102,4369.393595,1129.013706,16557.86639,21067.55395,1407344.3,1257012.661,176178.7181,695283.0081,69688.35764,79846.43196,1668617.572,594073.756,6725089.516,1080886.719,7034014.559,1841797.98,28390122.14,3225547.329,14793796.91,283112.8509,8148495.98,4069134.495,4285238.526,31193264.88,52805583.53,46.039531,123514.797,11487170.41,1335715845,617661099.2,79289094.28,9800674.189,436043223.3,2796742109,6426912.536,229711604.7,24557451.92,10613924.35,28483518.24,2454247775,31223336417,14989203799,63370563806,0,81203700310
2044,173.370618,40337.99506,98427.80152,127635.1724,610844.2984,622978.2062,4961.79849,6942.614446,67786.64062,4370.628327,1127.051462,16528.86695,21088.14219,1408563.955,1254333.063,149881.2556,708691.9559,69719.64533,79559.24407,1664004.235,593796.8653,6545885.416,1080914.456,7005625.416,1734704.709,29068569.96,3275511.177,14740971.23,170308.9379,8331568.331,3975922.299,5089329.574,34908015.09,52727702.72,44.015603,131843.8055,11553738.45,1470827300,551400877.7,49553226.09,5524274.899,226474421.1,3623757667,6476711.925,247057679.6,25108188.37,10645132.81,29739103.46,2582419935,31482111003,15189891309,63891000894,0,79632363425
2045,173.299061,39491.13295,98868.69302,127440.6853,607641.7244,619448.008,4960.844645,6902.486643,67695.73684,4370.170742,1120.669769,16422.45285,20955.96641,1411296.944,1255586.508,126323.3132,720832.1772,69630.30498,79378.26618,1666922.381,593962.3286,6632725.627,1083525.095,7010514.286,1633272.96,29694691.41,3104548.916,14752346.15,88306.22153,8295514.795,3940787.956,4463112.447,36707806.99,58079092.34,42.163055,133467.9722,11588151.08,1391207271,689798915.1,39938864.1,5730693.959,255014905.3,2670755526,6527145.802,265887808.9,25281991.77,10653253.75,30170927.97,2344857229,31712485239,15369232276,64097644496,0,82086592781
2046,173.465022,39143.26506,99162.08679,127611.2814,609271.3852,618658.0654,4994.433497,6978.239449,67673.11618,4387.442897,1127.059414,16454.14711,21236.62714,1414384.105,1260021.69,102640.7062,733003.1298,69823.84317,79667.88988,1664528.278,593850.876,6498838.539,1090843.332,6980421.195,1493786.459,30142165.34,3176901.903,14713888.02,35697.96538,8449198.445,3862138.737,3566203.848,38723087.84,58822593.35,40.577426,127446.5882,11707871.02,1455112105,483015101.2,93674973.9,616690.7431,329626792.3,2906316341,6577153.403,285776791.9,25679479.04,10675465.5,31468251.22,2419755997,31958467380,15563645173,64408063818,0,80957735929
2047,173.569969,37964.90359,99669.80654,127560.5989,607661.4581,616585.4413,4998.222841,6954.152894,67496.31867,4398.782507,1124.664215,16436.06787,21202.17538,1416483.317,1267341.97,83724.35411,746212.4723,70053.69526,79754.95109,1663428.13,593903.1516,6748503.071,1096060.142,6990414.905,1265853.598,30506147.18,3271504.64,14744266.88,12692.41223,8632122.103,3923551.341,4659735.187,38519590.33,58094674.11,39.147165,137690.5204,12505463.91,1616283238,563253125.3,21249188.95,3844326.494,728927700.4,3084892279,6627454.645,307152693.7,25896404.73,10686685.05,31619306.19,2226304524,32180224695,15746402937,64766994900,0,80589575690
2048,173.522957,37688.6743,99949.52157,127397.4399,606331.8233,614697.4565,5005.00729,6972.758048,67359.55275,4407.686806,1126.594747,16435.22157,21296.3956,1419923.911,1276845.54,67633.12828,758167.7473,70244.75665,79832.73067,1667793.936,594067.2327,6712970.908,1101236.828,6964203.187,691520.2186,30819331.45,3282549.959,14754371.74,4149.361095,8733294.505,3859206.618,5045764.897,39855393.29,56889766.67,37.853807,135112.0335,12561556.13,1398862891,535829353.7,6151566.564,1725037.545,1104844607,3609774307,6678232.055,330351653.4,26325803.68,10705893.86,32828643.34,2261429761,32408729417,15938347302,65032982672,0,80382374554
2049,173.388705,36754.06265,100186.2685,126906.5653,601697.9829,610704.796,4998.748498,6958.648814,67177.85863,4403.200521,1124.884957,16418.55127,21265.8471,1423607.219,1277938.911,60804.41122,771467.6024,70048.42788,80066.7762,1674354.843,594865.2195,6887750.059,1097339.798,7007429.474,566840.9245,31489835.12,3348007.08,14795442.06,1512.564976,8577686.666,3844081.029,4016159.146,38087722.56,54470883.82,36.661534,124930.5741,12600641.74,1417471417,690627048,81905312.74,5885522.492,1688914086,2809316144,6729715,355868839.9,26532734.75,10711808.01,33461846.23,2214840099,32596353526,16124823532,65328127502,0,82165055761
2050,173.201753,36638.80857,100374.1907,126393.3929,611517.8791,617306.96,5003.275359,6943.797602,67181.1332,4405.087886,1122.577882,16462.67423,21210.78214,1433318.302,1279093.514,61982.66175,783779.1846,69820.40826,80381.27252,1681393.039,595552.4105,6794828.067,1098755.1,7044369.289,538649.076,32124671.56,3414322.858,14828422.92,3314.357046,8582396.037,3909106.313,4693416.794,44091038.15,55177412.94,35.547088,115903.0488,12696406.67,1446062557,408878337.2,111115602.1,592216.7343,2226717554,3296187582,6781986.099,383212780.6,26679717.07,10724833.54,33387319.46,2139850465,32813231590,16316450275,65652793213,0,81384966086
2051,172.997668,34607.66048,100560.8581,126234.1836,604473.479,611873.9343,4994.023263,6911.568807,67100.14016,4405.097513,1118.747772,16474.76549,21095.67176,1426649.552,1278184.688,63692.9119,791905.3184,69626.40607,80303.38245,1682758.92,595777.5069,6996357.427,1098877.981,7062006.388,532874.2201,32443947.88,3322357.7,14816873.9,5962.184559,8505489.361,3896946.866,4859908.143,42483902.89,57693061.01,34.442429,129027.2289,13380926.54,1394326829,588390817.4,46549854.18,2614915.111,375858952.2,2869704123,6834863.064,412419892.5,27122761.44,10743607.39,34801377,2221455188,33047495488,16528324674,66410878450,0,84608546580
2052,172.929467,33018.58604,100730.8718,125982.0887,601340.6252,608577.3565,4996.093147,6927.430163,66967.63511,4402.736938,1120.404966,16524.07292,21154.08205,1426614.187,1271762.023,65390.16027,799983.1283,69638.94102,80535.66423,1690454.537,596464.3635,6819724.544,1099194.305,7067111.415,520939.7309,32821121.39,3341816.53,14834630.83,8028.323983,8493455.994,3847176.514,3484791.121,42303125.42,53337188,33.454469,135224.0226,13449470.46,1378106179,536556734.1,51448573.24,9632492.431,669453267.1,3818571979,6887985.899,443550798.8,27284303.45,10756480.42,34793581.28,2237693193,33324257522,16731290839,66764709403,0,81719902756
2053,172.832719,31720.95293,100857.8693,125718.4943,597855.0928,605316.0985,4986.328357,6903.652483,66818.60158,4399.386685,1118.948047,16537.65568,21069.20618,1424920.081,1264093.64,63903.95016,807965.0904,69526.72101,80603.77865,1695681.418,596714.0832,7057433.58,1098119.966,7086173.003,500389.6072,32930630.32,3307815.508,14838821.54,9835.322218,8440594.829,3935643.247,2919598.667,42434160.91,52241425.23,32.527123,135889.2821,13490142.8,1448184296,748513897.9,100406962.6,2977297.24,266929277.1,2548205337,6941673.067,476927645.6,27727668.07,10788621.96,36159546.5,2206622693,33529578753,16933086204,67094839671,0,83860629104
2054,172.689811,31028.75163,101191.4637,125277.6489,594775.7766,602443.9739,4972.204228,6863.170342,66615.26531,4391.449121,1116.198456,16496.20747,20956.21421,1427121.615,1259188.832,57752.42674,808739.8168,69382.52866,80225.22862,1702952.176,596350.1349,6922312.677,1096021.023,7022090.933,496348.526,32910359.95,3353711.487,14808820.17,12309.38546,8254372.244,3856015.463,2878565.083,46269615.12,55404984.42,31.653647,136915.693,13609677.17,1375832760,472578014.5,42623920.32,9331571.773,294636903.8,2508065032,6996011.408,512434109.9,27864533.94,10799626.84,36738029.28,2109565188,33741179739,17122943260,67351446070,0,82708783326
2055,172.797565,29433.18661,101631.0998,125118.7353,593759.327,601305.8004,4986.484716,6864.79044,66642.00101,4400.614635,1117.67594,16535.4292,20990.37074,1433755.322,1263698.489,52852.07867,814807.2134,69509.71481,80396.72338,1708807.434,596183.2677,7115623.69,1098966.327,6979875.615,481756.7282,32981653.92,3273532.71,14791926.59,16580.61932,8469297.879,3723121.155,2830330.886,47102530.21,54082964.69,30.872198,135577.1546,13744402.19,1397459339,567314249.4,79016191.44,8859283.996,411087146.3,2586779159,7050038.66,549687817.5,28032069.86,10811099.16,36593242.69,2192768961,33970679303,17324251800,67817547264,0,82072301489
2056,172.737113,28523.25382,102196.8974,125036.9662,594574.6567,601267.8087,4978.526944,6886.576908,66627.64531,4398.902134,1120.919106,16564.01749,21082.88271,1438166.634,1269372.62,46493.45928,816214.6961,69601.5491,80296.89186,1712748.813,596181.4547,7093849.891,1098568.217,6992360.76,461031.8856,33099248.85,3388289.472,14823275.77,20322.23741,8418863.745,3651280.444,4073500.809,47787523.62,53543024.6,30.149915,137158.2282,13801958.01,1385944601,607839366.1,96199173.19,653416.7961,591579426.9,3533119659,7104844.922,589247034.1,28441721.1,10846887.65,38138738.69,2064082346,34142371049,17508118218,67968151984,0,80276431339
2057,172.582614,27902.45723,102228.1083,123810.7972,589642.9517,598202.6643,4966.079574,6823.252453,66593.52766,4392.415709,1116.320351,16518.64599,20912.93043,1437237.714,1269015.26,40612.91789,817073.6924,69409.44822,79809.48112,1717358.239,596230.5626,7112511.243,1094877.615,6917054.623,443671.1429,33211173.54,3312634.434,14805727.34,23696.23161,8287513.019,3670602.368,4148732.632,49632484.88,56474023.44,29.464543,141605.3804,13850442.81,1395915747,740688611.3,51526830.13,1658122.951,1322050571,2545569306,7160544.261,631695009,28580317.82,10853821.77,38017241.3,2092110305,34298300635,17700536326,68221249887,0,82090925680
2058,172.425595,26488.42211,102536.1695,122739.7458,585334.4433,595408.5109,4953.32647,6778.38145,66538.45672,4389.124807,1111.473636,16489.27257,20781.62796,1440904.527,1270777.907,37034.27696,818309.06,69422.08064,79571.98067,1722835.741,595995.7004,6969457.417,1093571.839,6873615.176,440466.2324,33305108.96,3342805.467,14782330,27461.28094,8302049.916,3637499.126,3543209.352,56637069.23,57529545.51,28.824119,141798.8643,13984635.3,1345103851,506246604.1,16640198.09,854402.5745,2050337738,2763345443,7216887.589,676592560.6,28952376.78,10878945.28,39533063.38,2286544748,34499432984,17908248172,68802655765,0,81499600403
2059,172.047694,26330.1745,102747.9375,122383.4874,584843.3653,594209.5659,4923.818352,6782.30028,66362.06293,4367.59169,1112.008774,16448.74127,20802.21321,1444573.826,1271154.37,34518.01858,818963.1307,69376.74037,79569.68742,1732240.598,595840.7381,7202220.37,1092174.503,6892826.998,439391.6204,33362113.44,3280891.188,14803032.22,32830.32713,8350669.99,3866812.083,3418959.5,45498148.32,61925644.42,28.238267,135221.8751,14989483.62,1386382668,530083034.2,2323188.985,1037787.173,3025870075,3171346840,7274132.885,724542898.9,29135734.93,10892083.93,39858546.6,2190898163,34680803822,18103871513,69052161926,0,81310615713
2060,171.86123,26825.92842,103098.4186,122218.6015,585261.6954,593344.8622,4927.873294,6808.529088,66399.62914,4358.008974,1114.842282,16516.15003,20937.66544,1446147.558,1267096.187,32031.49089,818810.1204,69399.1409,79743.07789,1738734.493,595648.8593,6973933.69,1090805.839,6867577.536,452510.1032,33428337.35,3397098.296,14767644.29,33836.51273,8381067.012,3880201.387,4135269.555,47969494.2,55787712.65,27.700094,125672.8409,15053861.59,1405358719,440629014.4,118857059.1,5367580.83,4263994688,5187853362,7331510.08,774447987.5,29478042.23,10914548.12,41632768.13,2049719163,34867459915,18310712711,69304629273,0,78765850722
2061,171.841713,25404.67975,103072.7434,121778.3929,587801.5808,594499.111,4937.289555,6792.482422,66473.12584,4358.518822,1113.977998,16552.90689,20935.47146,1452702.771,1269661.283,33405.99222,822962.7139,69432.61044,80103.40201,1751353.82,596419.5112,7197334.726,1090220.515,6912429.664,478549.7167,33880884.22,3428379.119,14797566.71,34278.57526,8436887.077,3778945.94,4509733.3,55352853.26,52483239.82,27.207509,134610.2057,15089006.12,1462423551,697832018.5,97493104.09,811494.2949,280562072,3150545535,7389119.51,827970230.6,29666792.35,10925154.07,41856228.34,2084209495,35068260266,18531251395,69701270627,0,87821204246
2062,171.575849,25893.29832,103253.6608,121928.8051,600446.677,602242.5836,4918.679579,6757.363199,66423.27284,4349.277561,1109.531378,16526.31534,20832.934,1459700.889,1268988.517,36593.70416,823978.9802,69527.31009,80214.90595,1764283.561,597025.2665,7111120.283,1087414.096,6987469.095,521247.9912,34263074.28,3321648.674,14815935.63,48108.36072,8268100.272,3509897.521,4027076.157,38656863.49,57904132.14,26.738736,140221.1984,15225781.22,1307030032,429290076.7,3590642.381,638768.8537,284076228.3,3304104985,7447706.969,885298798.4,30007429.23,10952969.12,43553104.07,1945882763,35227462176,18715525931,69335627897,0,85265657786
2063,171.426321,27391.09997,102839.3014,121684.5711,594536.2358,597932.3462,4915.269243,6734.295842,66372.66667,4344.789436,1105.921809,16557.42742,20785.95955,1456553.995,1264882.667,38474.00869,826364.1126,69635.8404,80283.88166,1762805.122,597017.5418,6610312.129,1086921.076,7021099.406,674146.5446,34281753.89,3174667.056,14756222.24,61850.11831,8311328.044,3482410.376,5159363.956,43902679.66,57816833.66,26.298464,137946.7094,15372926.35,1438185761,574912692,71433336.04,3851011.078,292729662.4,2935796240,7506502.88,945313934.8,30205693.52,10974319.16,43637569.02,1910754322,35311027015,18893599249,69474555249,0,85739836947
2064,171.27161,27208.7672,102334.8362,121586.7864,587102.3775,592011.333,4910.026667,6679.743401,66375.83976,4343.50238,1097.652131,16525.38532,20616.46102,1450698.976,1257848.318,40669.34355,826055.6772,69659.45463,80335.08754,1770980.571,597425.7145,6040835.061,1085764.448,7103448.778,919352.1842,34443096.94,2881760.06,14680215.19,69246.75158,8241494.212,3673852.11,4247769.851,38343929.56,59219361.35,25.880927,143191.4096,16194782.76,1379043854,584233954.7,29868407.1,1320234.283,293312195.5,3646781200,7566419.812,1011528916,30505748.28,11002250.64,45380451.45,1830156600,35346323377,19045739796,69388963731,0,84003013020
2065,171.156138,26844.49615,101716.4474,121347.3387,585024.9757,588869.0221,4906.939135,6695.515108,66274.86035,4336.417473,1095.712926,16512.7814,20643.58911,1444817.095,1250174.164,41139.18054,825996.3249,69446.46279,80145.19893,1772287.085,597563.0651,6097871.715,1083140.527,7094243.321,1130285.147,34472538.32,3043536.141,14642140.88,82450.04288,8203261.035,3847422.424,3512616.819,37043898,57149399.11,25.496343,137544.2334,16306553.92,1306012373,734883636.8,15452343.64,7413975.015,303564802.5,2650870643,7626829.65,1081075100,30706858.14,11014294.32,45624774.8,1859233200,35362457309,19204827861,69464509468,0,88473711726
2066,171.061224,25379.50437,101479.3372,121146.3612,583994.3901,586506.8435,4920.455447,6722.910106,66400.41668,4341.891208,1097.471907,16527.73621,20768.23398,1440367.989,1238810.468,37926.50327,821106.1126,69299.8104,79928.14025,1769897.233,597033.4379,6070423.511,1081845.308,7048513.93,1316998.363,34210601.19,2972822.31,14559843.67,76449.12553,8271198.529,3770853.465,3981886.863,46554886.86,51328261.01,25.144896,148996.9009,16468364.14,1345477750,460490204.6,59734640.75,542995.0394,326623868,2563069191,7687203.938,1154593212,31017031.82,11048538.55,47343696.97,2005381814,35399007229,19378773532,69732681685,0,90799814773
2067,170.952082,24182.51512,101230.5271,121007.4145,581022.5286,583298.0547,4921.697788,6703.11677,66380.94512,4337.474777,1094.601566,16436.15243,20708.98891,1436566.191,1231872.458,35849.84151,818324.327,69108.31016,79672.68357,1769178.049,596636.2497,6351045.95,1078903.148,7053969.263,1457729.587,34146131.38,3030340.369,14556417.71,76119.31882,8246939.447,3686751.105,4935031.794,47751824.78,50853628.91,24.821177,155953.3893,16660381.01,1355194632,534530581.8,56020027.93,3050246.627,433140149.8,2296325885,7747731.995,1231770610,31208654.03,11070848.95,47171137.87,1872016810,35446760179,19543072156,69862383925,0,93343197693
2068,170.954089,23422.78814,101521.0178,120735.1223,579733.6312,581270.5424,4922.391451,6714.435728,66359.46182,4334.886952,1094.659225,16408.76642,20736.08903,1439537.197,1225041.912,33690.57187,816100.085,68906.40029,79467.79953,1769892.206,596381.7259,6532113.953,1076350.133,7051341.523,1498391.393,34131078.37,3247982.665,14575288.78,72246.78338,8282184.915,3628584.581,3296142.19,54152182.82,53738109.43,24.519478,155252.2277,16802406.19,1479155761,541382867.1,47753958.93,1254429.457,687149600,3126478382,7808726.868,1310450866,31606539.67,11101183.75,48820714.93,1927415729,35516701869,19728334841,70334422529,0,94553280293
